Instrument,Latitude,Longitude,ocean,year,month,Group_index,PFT,Selection,Min_size,Max_size,Average_size,Slope,Slope_sd,Total_abundance,Max_abundance,Intercept_ref,Intercept_ref_sd,Intercept,Intercept_sd,R2,Absolute_intercept,Date_bin,Month,Conductivity,Salinity,Oxygen,AOU,MLD,Phosphates,Silicates,Temperature,Nitrates,SLA,CHL,Iron,PAR,Aerosol_thickness,DUWT001,PSD_slope,Picophytoplankton,Nanophytoplankton,Microphytoplankton,FSLE,theta_max
Scanner,42.5,4.5,Mediterranean Region,2016,5.0,146,Crustaceans,"[False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,910.6371395896388,522.8118244079349,-0.5979707510643241,0.2219139679463631,6668.92353070391,1993.101650852133,2.444472829310154,0.2417820782946231,3.403862211276442,0.2494537449279628,0.7076280572072855,2534.3244371560886,2016-05,May,4.7205443,37.56789,240.74551,6.51924,21.84475,97.910706,2008.545,16.03389,515.23254,0.04177500000000001,1.2889944,0.009395205,48.214413,0.06445535,6.31638e-11,3.7065973,0.38178283,0.4666384,0.15157878,-0.013985729,-0.53837323
Scanner,42.5,4.5,Mediterranean Region,2016,6.0,156,Crustaceans,"[False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,910.6371395896388,471.5357041300359,-0.877224566374833,0.0637136500811614,257.94047134556274,121.8396085806725,0.6876670830000342,0.0694179770427202,2.095093672146808,0.1163607204719625,0.9844207899488836,124.47830676998994,2016-06,June,5.064027,37.75851,250.90913,-8.0,18.842152,143.56387,1883.1143,19.152609,191.12357,0.03312500000000001,2.0240383,0.010188222,55.89725,0.07275159,4.2321875e-12,4.028646,0.54127306,0.38379663,0.07493035,-0.023524703,-4.581028
Scanner,42.5,4.5,Mediterranean Region,2019,6.0,206,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,2299.7825984209894,525.3026882739605,-1.275385052264674,0.1313333107257238,579.4257973967278,187.0048416424346,0.647701688311626,0.1148993884030096,2.6939403628343954,0.315652218656403,0.9309014570906166,494.2428130773612,2019-06,June,5.064027,37.75851,250.90913,-8.0,18.842152,143.56387,1883.1143,19.152609,191.12357,0.06605833333333333,1.9660786,0.013047304,57.463043,0.094072774,1.864094e-11,4.009896,0.535178,0.3919457,0.072876334,-0.013928419,1.701099
Scanner,42.5,4.5,Mediterranean Region,2021,6.0,249,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1827.9770239256288,473.76747442595513,-1.4371781707600824,0.1187584586982517,728.1857313790794,288.5550777000122,0.4835250999485185,0.1049018128268225,2.789346036117746,0.2420094814995354,0.9606430725297384,615.6672271917865,2021-06,June,5.064027,37.75851,250.90913,-8.0,18.842152,143.56387,1883.1143,19.152609,191.12357,0.06929166666666668,2.019889,0.009864952,58.433865,0.0859813,1.7135803e-11,,,,,-0.024935855,2.6638918
Scanner,42.5,5.5,Mediterranean Region,2015,7.0,137,Crustaceans,"[False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1147.0832576583095,465.6435546646112,-1.2468035770467636,0.1919908037666226,394.34618300288827,194.0327626549003,0.4149086379277711,0.1911222217966329,2.415290949415744,0.3424569973263365,0.9133694180294596,260.1902086734143,2015-07,July,5.329255,37.966087,220.59346,-8.0,18.277195,128.87051,624.2754,21.688309,1112.0076,0.0920625,0.17754912,0.0068028187,60.354088,0.0928419,1.0468858e-12,4.4136286,0.7099616,0.26629132,0.023747094,-0.05731372,2.95834
Scanner,42.5,5.5,Mediterranean Region,2019,6.0,207,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,1827.9770239256288,585.4569046183341,-1.6149120318839876,0.186849634771041,467.9595321240565,197.8763331189066,0.536094810011702,0.1352549079147117,2.6424365007121224,0.3507238026116224,0.9372637452339552,438.9716777960799,2019-06,June,5.092905,37.93029,247.22903,-8.0,18.04455,209.65698,1675.3594,19.28991,18.21791,0.0744875,0.7713644,0.005355374,58.69221,0.07647382,1.8751459e-11,4.0078993,0.5331811,0.39163446,0.075184464,-0.0463258,-1.9001131
Scanner,42.5,5.5,Mediterranean Region,2021,6.0,250,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,522.1482069849511,-1.79776540503007,0.1660243641429555,1210.2238207451614,740.9672625179579,0.6038870793227984,0.1301841016912259,2.9487257751470635,0.3362309311537359,0.959101065743604,888.6398303253214,2021-06,June,5.092905,37.93029,247.22903,-8.0,18.04455,209.65698,1675.3594,19.28991,18.21791,0.074875,0.95354587,0.0041327816,57.34945,0.08848845,2.3882254e-11,,,,,-0.029606296,-1.2099375
Scanner,42.5,6.5,Mediterranean Region,2019,6.0,208,Crustaceans,"[False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,910.6371395896388,527.3155017498011,-1.5256819193008653,0.2508932010664455,245.1509798159057,137.474944577437,0.2237571973698906,0.2299904881500669,2.2137153931870275,0.4274212275528465,0.9486897657510988,163.57442155534667,2019-06,June,5.1361475,38.03961,240.96765,-8.0,16.846344,288.31738,1376.6425,19.48371,0.0,0.05285000000000001,0.20941101,0.0041954643,58.032475,0.08289052,9.404056e-12,4.09375,0.57587785,0.3658011,0.058321096,-0.05318691,-14.529954
Scanner,42.5,6.5,Mediterranean Region,2019,7.0,213,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,1827.9770239256288,550.7355308998827,-1.5541965125644257,0.2086421225803553,928.3215072338252,467.1256911452803,0.7683385366417035,0.1510298433888597,2.795488527057296,0.3701875645693497,0.9173405135348331,624.4368540476981,2019-07,July,5.3621325,38.044712,219.34273,-8.0,17.859213,128.64383,732.3915,22.03599,802.73157,0.09202500000000001,0.17915179,0.004275966,54.299618,0.09559173,5.8822335e-12,4.2828126,0.65867174,0.3062225,0.035105783,-0.051117502,-20.489244
Scanner,42.5,7.5,Mediterranean Region,2016,5.0,147,Crustaceans,"[False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,910.6371395896388,460.7821980453293,-1.1255824041830622,0.1851099158025844,1524.5945535717713,619.3095727969225,1.1319341581878417,0.2016829340211212,2.937828184240554,0.2410908072185192,0.9249510244396916,866.6189557861018,2016-05,May,4.819121,38.0351,235.68315,3.773208,22.896849,75.316154,2146.408,16.276909,73.96777,0.028043750000000003,0.2774303,0.0024821705,53.89623,0.10071048,7.382728e-11,3.993316,0.5266426,0.3968436,0.07651374,-0.044456616,-12.934116
Scanner,42.5,7.5,Mediterranean Region,2021,6.0,251,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1450.068963877236,439.399293150389,-2.022216278352716,0.2069352107527732,446.7186743970181,203.2248015278121,-0.5745184092732267,0.1913788677676328,2.6699426651820395,0.3838777158329213,0.95024691052578,467.6733957661893,2021-06,June,5.1914077,38.069,233.8703,-6.897523,15.324309,357.81842,1186.6954,19.76251,0.0,0.05350625,0.13668048,0.001823753,56.98494,0.10658469,2.50541e-11,,,,,-0.05751461,-18.586847
Scanner,42.5,8.5,Mediterranean Region,2016,5.0,148,Crustaceans,"[False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,910.6371395896388,451.6053096697768,-1.141441840952289,0.156673157396681,2188.562686936733,1017.056195257967,1.2602128230100758,0.1707002130551151,3.091551864915621,0.193907862802481,0.9465035320680362,1234.6727551621625,2016-05,May,4.8503237,38.0342,235.35329,1.7325363,22.157799,84.26625,1754.2618,16.52791,9.93297,0.03505,0.34403434,0.0021182173,53.1685,0.09540871,6.047893e-11,4.1602507,0.6037904,0.34429535,0.05191425,-0.044552274,-1.3132023
Scanner,42.5,8.5,Mediterranean Region,2019,6.0,209,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,534.1069235444984,-1.842311850715807,0.1377079011276111,596.471695120485,352.1341055263318,0.2817273133218355,0.101128953350079,2.684668267267818,0.2917033770633458,0.9675643550635932,483.8026771965205,2019-06,June,5.2503276,38.047012,227.06677,-4.42402,13.797618,390.5607,1071.0609,20.12031,17.682907,0.06924374999999999,0.1749296,0.0020996276,62.39313,0.102020524,5.443983e-12,4.336219,0.6787796,0.29020223,0.03101816,-0.03889137,-8.022847
Scanner,42.5,8.5,Mediterranean Region,2021,6.0,252,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1450.068963877236,438.7670251675785,-1.5156927546663344,0.1092086561386992,171.6631473065282,82.9683496144352,-0.3452142994697791,0.1009989014736532,2.086576105933666,0.2592288162999666,0.9746993057834752,122.0607701771152,2021-06,June,5.2503276,38.047012,227.06677,-4.42402,13.797618,390.5607,1071.0609,20.12031,17.682907,0.07685,0.12715271,0.0015105816,59.85642,0.103684336,1.8692452e-11,,,,,-0.04169159,5.8173566
Scanner,42.5,17.5,Mediterranean Region,2009,11.0,23,Crustaceans,"[False, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,3650.3424496887937,498.13820697687,-1.1567096492617703,0.0918656733806732,516.6615394222188,191.9594687286926,0.6744263591622133,0.0879609301561385,2.530261203165004,0.2977981023383855,0.946281875664131,339.0480127181804,2009-11,November,,,,,,,,,,0.1577,0.55352396,,13.807696,0.07452778,2.223497e-11,3.8098214,0.43341178,0.44947955,0.117108665,0.0,0.0
Scanner,43.5,-2.5,North Atlantic Ocean,2004,4.0,0,Crustaceans,"[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2004-04,April,,,,,,,,,,-0.00295,0.8952484,0.0018709529,41.535732,0.11468751,4.179113e-12,3.519054,0.29051623,0.49328622,0.21619755,,
Scanner,43.5,5.5,Mediterranean Region,2015,7.0,138,Crustaceans,"[False, False, False, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,910.6371395896388,544.8236014074662,-1.1566559401037535,0.1800891043216773,289.7636647870952,151.2700163520627,0.7099172163851335,0.1650853065662856,2.218552101961269,0.306130630066681,0.9537581958735444,165.4063209507556,2015-07,July,,,,,,,,,,,,,54.13758,,1.3066221e-12,4.0941176,0.57504547,0.36547276,0.059481762,,
Scanner,43.5,5.5,Mediterranean Region,2016,5.0,149,Crustaceans,"[False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,910.6371395896388,465.4816024906511,-0.917199744439222,0.1701295025112058,926.1077524833764,422.8645417159725,1.1755168200198605,0.1853613140130586,2.647079926394148,0.2459177848163826,0.9064397036298736,443.6902919919478,2016-05,May,,,,,,,,,,,,,48.984997,,6.6847736e-11,3.852521,0.45544377,0.43788594,0.1066703,,
Scanner,43.5,5.5,Mediterranean Region,2019,6.0,210,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,1827.9770239256288,575.9056499493463,-1.949557765495458,0.2544299370075018,750.6687254982241,352.8433369513349,0.4308476089154125,0.1841742840057672,2.9736702016118026,0.4243780932372617,0.9215233337193496,941.174607574769,2019-06,June,,,,,,,,,,,,,55.20483,,4.129387e-11,3.9826446,0.52135044,0.39989278,0.07875679,,
Scanner,43.5,5.5,Mediterranean Region,2021,7.0,256,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,1827.9770239256288,555.712185277673,-1.3789912372256128,0.1278347762068863,866.2861252019442,427.0243528164616,0.9176743762889376,0.0925358024132458,2.716302832038486,0.2334255424470923,0.9588021982447916,520.3587143876671,2021-07,July,,,,,,,,,,,,,48.76075,,2.9069882e-11,,,,,,
Scanner,43.5,6.5,Mediterranean Region,2015,7.0,139,Crustaceans,"[False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1147.0832576583095,475.1971483206198,-1.0766173222700226,0.1241110080995155,322.5925129897097,147.5479673547912,0.5378857816774414,0.1235495198313403,2.2652198119596814,0.2360451184960963,0.9495263300433684,184.17039177892647,2015-07,July,,,,,,,,,,,,,53.7411,,2.1820293e-12,4.278125,0.6555711,0.307353,0.037075873,,
Scanner,43.5,7.5,Mediterranean Region,2015,7.0,140,Crustaceans,"[False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2015-07,July,,,,,,,,,,,,,55.061596,,1.1372396e-12,4.371462,0.6949865,0.27846494,0.02654856,,
Scanner,43.5,7.5,Mediterranean Region,2016,5.0,150,Crustaceans,"[False, False, False, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",362.1298109794332,1147.0832576583095,470.3912548766789,-1.103281762692568,0.141673705623152,1785.888147068022,910.9616533864064,1.2422541251253794,0.1410327622867437,3.012368811437919,0.2026171408255554,0.9381235140822144,1028.889680632711,2016-05,May,,,,,,,,,,,,,36.6326,,8.58928e-11,4.0309134,0.54204667,0.38367298,0.074280374,,
Scanner,43.5,7.5,Mediterranean Region,2017,9.0,188,Crustaceans,"[False, False, False, False, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False]",455.9298191608002,2299.7825984209894,554.0129537199651,-1.8096400623494349,0.2480772074240672,611.4622492747279,367.5638166808448,0.5097670008297613,0.1821811830067617,2.87009389990023,0.4915457961659965,0.898669417886649,741.4705391778299,2017-09,September,,,,,,,,,,,,,34.663998,,2.3186702e-12,4.143318,0.5987674,0.35013485,0.051097766,,
Scanner,43.5,7.5,Mediterranean Region,2018,9.0,190,Crustaceans,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2018-09,September,,,,,,,,,,,,,34.1362,,2.4486873e-12,4.0770116,0.5678304,0.3711069,0.061062712,,
Scanner,43.5,7.5,Mediterranean Region,2019,2.0,191,Crustaceans,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2019-02,February,,,,,,,,,,,,,21.048248,,4.2358516e-13,3.9077804,0.47992346,0.41062155,0.109455004,,
Scanner,43.5,7.5,Mediterranean Region,2019,3.0,194,Crustaceans,"[False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2019-03,March,,,,,,,,,,,,,32.929398,,5.129825e-13,3.6247127,0.3441815,0.47090968,0.18490882,,
Scanner,43.5,7.5,Mediterranean Region,2019,4.0,195,Crustaceans,"[False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2019-04,April,,,,,,,,,,,,,29.868198,,8.660635e-11,3.6662068,0.36237815,0.46965733,0.16796453,,
Scanner,43.5,7.5,Mediterranean Region,2019,5.0,196,Crustaceans,"[False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]",,,,,,,,,,,,,,2019-05,May,,,,,,,,,,,,,42.912,,6.5176163e-12,3.88023,0.46899542,0.42757183,0.10343274,,
