PFT,Validation_percentage,year,month,ocean,latitude,longitude,min_depth,max_depth,n,NBSS_slope_mean,NBSS_slope_std,NBSS_intercept_mean,NBSS_intercept_std,NBSS_r2_mean,NBSS_r2_std,PSD_slope_mean,PSD_slope_std,PSD_intercept_mean,PSD_intercept_std,PSD_r2_mean,PSD_r2_std,N_bins_min,QC_3std_dev,QC_min_n_size_bins,QC_R2
Mesophytoplankton,1.0,2014,04,North Atlantic Ocean,28.5,-56.5,3.0,201.0,1,-1.5257601349124204,,12.20473981624702,,0.9352524608801601,,-4.669472379114203,,11.806987853274638,,0.9378758377657377,,3.0,0,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,28.5,-56.5,3.0,201.0,1,-0.5428501381738419,,1.84485929857528,,0.717115882612062,,-1.421109522236906,,0.21954371163527675,,0.5239179164528609,,5.0,0,0,1
Detritus,1.0,2014,04,North Atlantic Ocean,28.5,-53.5,1.0,201.0,1,-1.4269538032314235,,10.338402274640176,,0.9995715412138972,,-4.440518347243754,,10.155139737740793,,0.9979429983299699,,3.0,0,1,0
Mesophytoplankton,1.0,2014,04,North Atlantic Ocean,28.5,-53.5,1.0,201.0,1,-0.4188481551541967,,1.0589393582958557,,0.20105186287385357,,-1.6416638422702952,,1.3630386823223173,,0.29438001315786666,,4.0,0,1,1
Rhizaria,1.0,2014,04,North Atlantic Ocean,28.5,-53.5,1.0,201.0,1,-0.6462491058389862,,2.880411225128006,,0.4822220257144787,,-2.7252456850090607,,4.560050029905962,,0.7957154104125895,,3.0,0,1,1
Rhizaria,1.0,2014,04,North Atlantic Ocean,28.5,-43.5,1.0,201.0,1,-0.5935068326520525,,2.622836900341208,,0.8009708727310276,,-1.9192486934124193,,2.155186585464161,,0.8782962749951602,,5.0,0,0,0
Crustaceans,1.0,2014,04,North Atlantic Ocean,29.5,-62.5,4.0,201.0,1,-0.7037330063156302,,3.6980861647755465,,0.8330664181627545,,-1.8398094480192677,,1.816883482968838,,0.8181271043119552,,3.0,0,1,0
Detritus,1.0,2014,04,North Atlantic Ocean,29.5,-62.5,2.0,201.0,2,-1.949288072308629,0.25095813786614624,15.081599393436731,2.153211987132192,0.8775007000949843,0.05076887171205417,-6.438290556113326,0.863285361499303,16.42472591904444,2.5814548820411827,0.9266845461698042,0.06726000183124178,3.0,0,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,29.5,-62.5,2.0,201.0,2,-0.41307469325179774,0.46242613078716527,0.752764641898374,4.731696574188184,0.47291080236485084,0.5941750363818176,-1.5941720218036162,1.545679276993298,0.9158444046907619,5.354649412482502,0.497541135283257,0.4177279888433687,4.0,0,1,1
Rhizaria,1.0,2014,04,North Atlantic Ocean,29.5,-62.5,4.0,201.0,2,-0.41307469325179774,0.46242613078716527,0.752764641898374,4.731696574188184,0.47291080236485084,0.5941750363818176,-1.5941720218036162,1.545679276993298,0.9158444046907619,5.354649412482502,0.497541135283257,0.4177279888433687,4.0,0,1,1
Detritus,1.0,2014,04,North Atlantic Ocean,29.5,-44.5,2.0,201.0,1,-0.8616909918722871,,5.058159838438991,,0.9991346489793999,,-2.871773173288572,,5.17894835569936,,0.9974552530502655,,3.0,0,1,0
Detritus,1.0,2014,04,North Atlantic Ocean,30.5,-40.5,2.0,201.0,1,-1.1322239461309875,,7.621993458336362,,0.8284744687022487,,-3.598880496384543,,7.451339078158012,,0.7038875440036659,,3.0,0,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,30.5,-40.5,2.0,201.0,1,-0.4853737732544335,,1.3329467663347043,,0.9978185645107633,,-1.1806513241836682,,-0.5009447199556374,,0.7187515727650211,,3.0,0,1,0
Detritus,1.0,2014,04,North Atlantic Ocean,31.5,-37.5,1.0,201.0,1,-2.5954080666510935,,21.834758413422783,,0.8910279875695551,,-7.9133641445301,,21.920122017740212,,0.9003159701354091,,4.0,1,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,31.5,-37.5,2.0,201.0,2,-0.4107936940597301,0.20034353664763924,1.1796899490502317,2.2866286131716804,0.9341612356309952,0.061509167136392866,-1.3282466693342623,0.5981278347854502,0.5376951149534264,2.317977888749054,0.950775974627993,0.04629399347952674,4.0,0,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,31.5,-37.5,1.0,201.0,2,-0.4107936940597301,0.20034353664763924,1.1796899490502317,2.2866286131716804,0.9341612356309952,0.061509167136392866,-1.3282466693342623,0.5981278347854502,0.5376951149534264,2.317977888749054,0.950775974627993,0.04629399347952674,4.0,0,1,0
Detritus,1.0,2014,04,North Atlantic Ocean,32.5,-37.5,1.0,201.0,1,-2.5004012099890236,,20.92236643010032,,0.9079716013549572,,-7.737237408185196,,21.321054212565414,,0.9072715537975931,,4.0,0,1,0
Rhizaria,1.0,2014,04,North Atlantic Ocean,32.5,-37.5,1.0,201.0,1,-0.9178157609321769,,6.008614385145576,,0.6634229386343382,,-2.9512777614258563,,5.853773148918827,,0.773056544272496,,5.0,0,0,1
Rhizaria,1.0,2014,04,North Atlantic Ocean,35.5,-31.5,1.0,201.0,1,-1.2814170244919558,,9.903826298058462,,0.8814609343114661,,-3.83856594018495,,9.10721074238658,,0.8741130558194055,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-11.5,-34.5,10.0,201.0,1,-0.439748256713063,,1.4398299381587858,,0.9644817200522131,,-1.5806182432248779,,1.3358209266912913,,0.9828404700738809,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-11.5,-32.5,7.0,201.0,2,-1.019965962674543,0.14061790393995977,6.579562978378712,1.1316754186577804,0.8456885473648859,0.09194791770590836,-3.474641014748255,0.9599663097506558,7.06518761319002,2.8401530857455737,0.8471935306138878,0.09955020297786513,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-11.5,-32.5,5.0,201.0,2,-1.019965962674543,0.14061790393995977,6.579562978378712,1.1316754186577804,0.8456885473648859,0.09194791770590836,-3.474641014748255,0.9599663097506558,7.06518761319002,2.8401530857455737,0.8471935306138878,0.09955020297786513,3.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-11.5,-32.5,7.0,201.0,1,-0.5812504352344653,,2.0706249852871146,,0.714147182632256,,-1.747927118300496,,1.1416081826506552,,0.6960980562498231,,4.0,0,1,1
Carnivorous_gelatinous,1.0,2014,05,South Atlantic Ocean,-10.5,-35.5,2.0,201.0,1,-0.736168512360768,,3.016211865676698,,0.9962806164959652,,-1.8065094724141328,,0.8521664482563631,,0.8150710894110289,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-10.5,-35.5,2.0,201.0,3,-1.3026993498837305,0.19486780388911518,9.236116092946839,1.9528847096840218,0.911149670177052,0.09478248678380426,-4.069836870395455,0.5421596178599699,9.031531829651922,1.8026774497579139,0.9363666312458222,0.05400453318320966,4.0,0,1,0
Detritus,1.0,2014,05,South Atlantic Ocean,-10.5,-35.5,2.0,201.0,3,-1.9070716538971173,0.8337170131040285,14.544069983455563,7.72653278996248,0.9690445056638515,0.016149005937772118,-5.721193871787052,3.1538438831069855,14.067004919804875,9.975150312045868,0.9498546441174879,0.02631003891427122,3.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-10.5,-35.5,2.0,201.0,3,-2.104874714212271,0.1335429124051852,17.759582029791837,1.192938406164461,0.9921021279318515,0.0030288959854564983,-6.691537343454272,0.4731357478320154,18.475087252886595,1.5005431561555806,0.9912404210663791,0.0037424359137544997,4.0,0,1,0
Rhizaria,0.9476923076923077,2014,05,South Atlantic Ocean,-10.5,-35.5,2.0,201.0,3,-0.5294281772820484,0.19558751104610533,1.5675530706266636,1.9361572762035495,0.4903881781743277,0.08382616468258973,-2.0511230876545756,0.9073171331233469,2.125786697216596,2.9820743396284017,0.6511046548085765,0.10864314425491368,4.0,0,1,1
Rhizaria,1.0,2014,05,South Atlantic Ocean,-8.5,-23.5,3.0,201.0,1,-0.5365594361966637,,2.2186845397377595,,0.9978721827542758,,-1.9383956689717265,,2.2983750661455895,,0.9604038715816406,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-7.5,-23.5,8.0,201.0,2,-0.8652594570695838,0.07183367247804233,5.603357404197426,0.39095399231574757,0.891632247156168,0.14385877777101508,-2.7314198444653215,0.3088425756600296,5.166818269219138,0.6970331889146726,0.8764997725862831,0.12402978599643598,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-7.5,-23.5,4.0,201.0,2,-0.8652594570695838,0.07183367247804233,5.603357404197426,0.39095399231574757,0.891632247156168,0.14385877777101508,-2.7314198444653215,0.3088425756600296,5.166818269219138,0.6970331889146726,0.8764997725862831,0.12402978599643598,3.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-7.5,-23.5,4.0,201.0,2,-0.8015457796358054,0.4564478236152731,4.964366691219631,4.412211475066573,0.7829329073299864,0.2356317326807197,-2.7200385827224345,1.2462136090492784,5.117172487920498,4.155342162682369,0.8470143032577625,0.17325330058863386,4.0,0,1,1
Rhizaria,1.0,2014,05,South Atlantic Ocean,-7.5,-23.5,8.0,201.0,2,-0.8015457796358054,0.4564478236152731,4.964366691219631,4.412211475066573,0.7829329073299864,0.2356317326807197,-2.7200385827224345,1.2462136090492784,5.117172487920498,4.155342162682369,0.8470143032577625,0.17325330058863386,4.0,0,1,1
Carnivorous_gelatinous,1.0,2014,05,South Atlantic Ocean,-6.5,-23.5,4.0,201.0,1,-0.38231393789466966,,-0.10151085806546245,,0.9585109915315,,-1.6408209636578415,,0.4804218892599428,,0.925479036688521,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-6.5,-23.5,4.0,201.0,2,-1.585286381961776,0.6130345400298399,12.217819747864814,6.376216313263258,0.9676931848708332,0.014745799104965924,-5.179147835114305,2.1537470362378914,12.920103355865724,7.558655034139247,0.9576394505616828,0.015152014706004333,3.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-6.5,-23.5,4.0,201.0,1,-2.0969925189434515,,15.783936723937247,,0.8974121768374069,,-6.67391393573441,,16.533561953042927,,0.908042740950329,,4.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-6.5,-23.5,4.0,201.0,2,-1.0804632011572912,0.6064833964415677,7.426904968081867,6.281283769763266,0.9038173761516712,0.05400557789914808,-3.408146184365116,1.7788690417154969,7.171534115331983,6.3295075711661015,0.9283997411029169,0.05051349139252821,5.0,0,0,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-34.5,1.0,201.0,1,-1.219076458839205,,8.19189327291351,,0.849705364836053,,-3.9502039088275,,8.365713723958446,,0.87370084904837,,4.0,0,1,0
Detritus,1.0,2014,05,South Atlantic Ocean,-5.5,-34.5,1.0,201.0,1,-2.475064080556191,,20.172909720562767,,0.9722607087131449,,-7.822908277382832,,21.09457198805964,,0.9872054167238608,,4.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-5.5,-34.5,4.0,201.0,2,-1.9705418725850192,0.7532585422409883,15.980652955333593,7.791940013790201,0.936542083710104,0.03851967195397966,-6.001414740901812,2.2666082463442323,15.749983624341361,8.038530895882015,0.9556737483770327,0.02738461577099212,4.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-5.5,-34.5,1.0,201.0,2,-1.9705418725850192,0.7532585422409883,15.980652955333593,7.791940013790201,0.936542083710104,0.03851967195397966,-6.001414740901812,2.2666082463442323,15.749983624341361,8.038530895882015,0.9556737483770327,0.02738461577099212,4.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-34.5,1.0,201.0,1,-0.10282084251752636,,-2.9801548135753166,,0.46343232888155617,,-0.3341704580194317,,-3.9754104172166027,,0.9999931885488152,,3.0,0,1,1
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,3.0,201.0,2,-0.9211580346146131,0.3570275943166389,5.779055536317753,3.418494644807518,0.8754214384283876,0.09829092377530722,-3.199504770386823,0.7503237849042346,6.303789565630954,2.5353218519524257,0.8515815944528955,0.08245438891323485,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,2.0,201.0,2,-0.9211580346146131,0.3570275943166389,5.779055536317753,3.418494644807518,0.8754214384283876,0.09829092377530722,-3.199504770386823,0.7503237849042346,6.303789565630954,2.5353218519524257,0.8515815944528955,0.08245438891323485,3.0,0,1,0
Detritus,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,2.0,201.0,1,-3.046122979219861,,24.724230820340697,,0.7852978443640032,,-8.513036357826014,,22.636929401183245,,0.7216835683278895,,3.0,1,1,1
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,2.0,201.0,1,-2.159646420299703,,18.340297022841725,,0.9795287695843738,,-6.941117680557871,,19.3597152689055,,0.9819225610535113,,5.0,0,0,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,2.0,201.0,2,-0.20471907818072843,0.1897218224809285,-1.0897889398789258,1.8283017440745313,0.9183862779430321,0.04623946639513946,-1.143636065008175,0.259466293222252,-0.40474592710495316,0.8465122514815561,0.9459213619372009,0.025342526868068812,3.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-33.5,3.0,201.0,2,-0.20471907818072843,0.1897218224809285,-1.0897889398789258,1.8283017440745313,0.9183862779430321,0.04623946639513946,-1.143636065008175,0.259466293222252,-0.40474592710495316,0.8465122514815561,0.9459213619372009,0.025342526868068812,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-32.5,4.0,201.0,1,-1.3750525717993054,,9.78536902959871,,0.8356631335272647,,-3.8154816252281654,,8.095245464179667,,0.7850786045426121,,3.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-5.5,-32.5,4.0,201.0,1,-2.041044407317536,,17.085358096264443,,0.9884532595319333,,-6.68940759286039,,18.39169876745077,,0.99174824974086,,4.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-32.5,4.0,201.0,1,-1.29952082092162,,9.052189857337321,,0.857137093264012,,-3.785677776646847,,8.01034349446886,,0.8735063805718981,,4.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-31.5,4.0,201.0,1,-1.4508461965346822,,11.344051967351366,,0.9338566177899013,,-4.568099324179126,,11.30234383071184,,0.8825217400576454,,4.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-31.5,4.0,201.0,1,-0.40996984285794263,,0.9759862759033182,,0.9878760307706418,,-1.612466714812174,,1.2729054862474385,,0.9775246904019317,,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-5.5,-23.5,2.0,201.0,1,-1.1860750249655831,,8.58940348118997,,0.9878543238291776,,-3.942394579664071,,9.04018166196087,,0.9803628284916325,,4.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-5.5,-23.5,2.0,201.0,1,-3.024462869639727,,25.834236973766163,,0.9315799230811663,,-9.093371878013391,,25.713697339123467,,0.9357251991913518,,4.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-5.5,-23.5,2.0,201.0,1,-0.7185296065696968,,4.3287902005861625,,0.9054069016709101,,-2.595048078446328,,4.851657631270671,,0.9306227873917335,,5.0,0,0,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-4.5,-23.5,6.0,201.0,1,-0.6912733857705728,,4.057005857963117,,0.7505547399377752,,-2.5909683543584485,,4.841852356091254,,0.873837814015811,,6.0,0,0,1
Crustaceans,1.0,2014,05,South Atlantic Ocean,-3.5,-23.5,6.0,201.0,2,-1.1005330856522135,0.45912379057904507,7.929280105105134,4.241094104728228,0.907942429656357,0.10652766491576611,-3.5718535327216436,1.1718053874002008,8.007594604684135,3.742839959204954,0.9124316834589612,0.1070524886172996,4.0,0,1,0
Detritus,1.0,2014,05,South Atlantic Ocean,-3.5,-23.5,6.0,201.0,2,-0.7858164801322883,0.06061178146390802,4.006167683879355,0.6724459216011899,0.7139991181918264,0.06534187163679676,-2.0876500996107055,0.34799436243722126,2.347445155123232,1.181074819137718,0.7013075409423586,0.15811553899596534,3.0,0,1,1
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-3.5,-23.5,6.0,201.0,2,-2.260409168509584,1.4638576408811639,18.77026868400609,13.649067204578042,0.8774832349734247,0.0914269235477916,-7.0682143753271,3.7196758106121224,19.284425577568708,11.948329898703436,0.9276507804355143,0.027535626957766894,3.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-3.5,-23.5,6.0,201.0,2,-0.573597577229418,0.3705160105263262,2.8507244470779316,3.1202820924567813,0.780251693474439,0.2775227545412023,-2.0977700281473886,1.2681285879651003,3.1152709673255234,3.738031566443841,0.8948376676880382,0.10321358072478583,4.0,0,1,1
Crustaceans,1.0,2014,05,South Atlantic Ocean,-2.5,-23.5,3.0,201.0,2,-1.2629632061270264,0.20295919904908438,9.469180165061479,1.568050826332008,0.9032272807005451,0.11641240386813784,-3.9650363126944423,0.5088745175047186,9.316100291169866,1.3341342350347554,0.8795305971735283,0.1469477589191391,3.0,0,1,0
Crustaceans,1.0,2014,05,South Atlantic Ocean,-2.5,-23.5,2.0,201.0,2,-1.2629632061270264,0.20295919904908438,9.469180165061479,1.568050826332008,0.9032272807005451,0.11641240386813784,-3.9650363126944423,0.5088745175047186,9.316100291169866,1.3341342350347554,0.8795305971735283,0.1469477589191391,3.0,0,1,0
Detritus,1.0,2014,05,South Atlantic Ocean,-2.5,-23.5,2.0,201.0,1,-1.855633264482315,,13.810388825640663,,0.8233618911609087,,-4.9684223237914775,,11.466514482153068,,0.7464783938413252,,3.0,0,1,0
Mesophytoplankton,1.0,2014,05,South Atlantic Ocean,-2.5,-23.5,3.0,201.0,2,-3.3267533330105286,1.3333101346979908,28.344209095178968,12.551928751644876,0.9508044488384135,0.058729699796267375,-9.820610294394108,4.2521259171327,27.762337862692057,13.727145818135062,0.9318996674966882,0.08576438990369165,3.0,0,1,0
Rhizaria,1.0,2014,05,South Atlantic Ocean,-2.5,-23.5,3.0,201.0,2,-1.2190607660184853,0.05068696440918774,9.444854624090482,0.4215396839829561,0.9543493209788647,0.02317212856626181,-3.913478627735545,0.31391982490044,9.520609714321786,0.9647176572135178,0.9648208142963739,0.003068237845428616,6.0,0,0,0
